device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:50:00-05:00,29.8883073,-96.0705047,14.3,88.7,161.9,1.1,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:50:20-05:00,29.8883114,-96.0690923,17.1,88.3,158.6,0.9,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:50:40-05:00,29.8883452,-96.0676497,14.6,88.3,162.9,1.3,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:51:00-05:00,29.8886137,-96.0664676,16.7,358.1,164.0,1.1,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:51:20-05:00,29.8898749,-96.0664951,15.3,358.1,158.9,1.1,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:51:40-05:00,29.8911186,-96.0665712,15.1,358.1,161.2,1.4,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:52:00-05:00,29.8923673,-96.0666025,14.1,358.1,160.3,1.3,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:52:20-05:00,29.8936141,-96.0666550,15.7,358.1,159.4,0.8,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:52:40-05:00,29.8948688,-96.0667070,16.2,358.1,159.5,1.3,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:53:00-05:00,29.8961321,-96.0667582,15.3,358.1,155.6,1.2,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:53:20-05:00,29.8973634,-96.0668041,15.1,358.1,159.9,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:53:40-05:00,29.8986106,-96.0668270,16.0,359.7,162.2,0.9,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:54:00-05:00,29.8989446,-96.0679593,13.8,307.6,161.7,0.9,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:54:20-05:00,29.9001518,-96.0680697,15.6,357.1,161.6,0.9,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:54:40-05:00,29.9014092,-96.0681185,14.7,357.1,160.8,1.0,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:55:00-05:00,29.9026788,-96.0682171,14.2,360.0,158.9,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:55:20-05:00,29.9039096,-96.0682029,19.0,360.0,158.1,0.8,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:55:40-05:00,29.9050505,-96.0680585,15.6,87.0,159.9,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:56:00-05:00,29.9050946,-96.0665868,14.9,88.3,155.6,0.7,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:56:20-05:00,29.9060168,-96.0661487,16.8,357.7,161.3,0.9,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:56:40-05:00,29.9072525,-96.0662017,16.0,356.8,159.4,1.2,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:57:00-05:00,29.9085204,-96.0662845,13.6,357.2,161.7,1.0,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-08T08:57:20-05:00,29.9097634,-96.0663354,15.5,357.2,163.8,1.1,9,1
