device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:58:00-05:00,29.7899612,-95.8199901,24.7,270.0,151.1,1.4,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:58:20-05:00,29.7899553,-95.8222728,26.3,270.0,150.6,1.2,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:58:40-05:00,29.7900867,-95.8244781,33.2,0.3,151.7,0.9,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:59:00-05:00,29.7928722,-95.8244543,34.1,357.5,152.5,0.9,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:59:20-05:00,29.7955399,-95.8249648,34.9,359.6,151.5,1.1,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T06:59:40-05:00,29.7983127,-95.8249857,34.3,359.2,151.0,1.3,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:00:00-05:00,29.8010504,-95.8249842,34.0,359.9,148.7,0.7,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:00:20-05:00,29.8038199,-95.8250325,34.8,359.5,149.0,1.2,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:00:40-05:00,29.8065781,-95.8250483,34.4,359.9,150.9,1.2,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:01:00-05:00,29.8093129,-95.8250908,35.7,0.0,150.6,1.1,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:01:20-05:00,29.8120703,-95.8251201,36.3,359.8,148.7,0.9,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:01:40-05:00,29.8147831,-95.8247923,33.1,32.8,144.7,1.3,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:02:00-05:00,29.8167102,-95.8228788,35.7,89.4,147.8,1.4,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:02:20-05:00,29.8167391,-95.8197198,32.2,90.0,147.7,1.4,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:02:40-05:00,29.8167556,-95.8165462,36.1,89.7,143.9,1.2,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:03:00-05:00,29.8168146,-95.8133805,34.0,89.4,148.7,1.0,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:03:20-05:00,29.8168095,-95.8102167,34.6,89.4,150.1,0.9,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:03:40-05:00,29.8167580,-95.8070624,33.0,89.4,150.6,1.3,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:04:00-05:00,29.8190439,-95.8065829,35.3,359.0,148.7,0.9,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:04:20-05:00,29.8218040,-95.8065933,33.3,2.1,151.1,1.0,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:04:40-05:00,29.8245433,-95.8066477,34.4,0.0,147.6,1.3,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:05:00-05:00,29.8272984,-95.8066478,34.6,359.7,150.5,1.4,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:05:20-05:00,29.8300585,-95.8067687,34.4,360.0,155.1,1.3,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:05:40-05:00,29.8327966,-95.8067744,32.7,0.1,150.7,1.2,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:06:00-05:00,29.8355591,-95.8068035,35.7,359.2,150.8,1.2,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:06:20-05:00,29.8383077,-95.8068224,36.5,1.3,148.5,1.2,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-03T07:06:40-05:00,29.8410690,-95.8068437,35.5,1.9,150.0,1.3,11,1
