device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:30:00-05:00,29.8882870,-96.0705090,31.8,89.1,151.0,0.8,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:30:20-05:00,29.8883478,-96.0677073,30.2,88.3,154.8,1.1,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:30:40-05:00,29.8897272,-96.0665127,27.0,358.1,154.1,1.1,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:31:00-05:00,29.8921558,-96.0666053,25.8,358.1,154.7,1.3,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:31:20-05:00,29.8945844,-96.0666975,31.2,358.1,148.6,0.8,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:31:40-05:00,29.8970130,-96.0667896,31.4,358.1,150.4,1.2,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:32:00-05:00,29.8989487,-96.0674620,31.2,267.7,147.7,1.2,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:32:20-05:00,29.9009095,-96.0681206,31.0,357.1,154.5,1.1,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:32:40-05:00,29.9033376,-96.0682057,31.6,360.0,144.5,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:33:00-05:00,29.9050647,-96.0673528,26.7,87.3,154.5,1.3,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:33:20-05:00,29.9065516,-96.0661558,30.4,356.8,151.0,1.3,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:33:40-05:00,29.9089782,-96.0663019,31.6,357.2,154.5,1.2,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:34:00-05:00,29.9114058,-96.0664235,28.1,356.3,145.7,0.9,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:34:20-05:00,29.9122864,-96.0646087,33.7,88.6,147.9,0.9,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:34:40-05:00,29.9123462,-96.0618062,31.9,88.6,146.3,1.0,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:35:00-05:00,29.9123896,-96.0590034,28.3,89.4,146.9,1.0,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:35:20-05:00,29.9124262,-96.0562005,28.8,86.7,153.9,1.0,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:35:40-05:00,29.9133147,-96.0536686,31.3,46.4,154.3,0.8,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:36:00-05:00,29.9147599,-96.0514566,28.5,74.6,146.6,1.3,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:36:20-05:00,29.9149582,-96.0486736,26.6,88.7,155.0,1.1,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:36:40-05:00,29.9150132,-96.0458709,28.4,88.7,153.8,0.9,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:37:00-05:00,29.9150687,-96.0430682,33.0,88.7,155.4,1.3,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:37:20-05:00,29.9151241,-96.0402655,26.0,88.7,147.7,1.1,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:37:40-05:00,29.9151693,-96.0374626,34.1,88.2,153.7,0.8,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:38:00-05:00,29.9159153,-96.0348633,33.4,47.7,144.3,1.0,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:38:20-05:00,29.9173077,-96.0326076,33.5,77.3,153.2,1.1,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:38:40-05:00,29.9174692,-96.0298172,34.6,88.4,150.1,0.9,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:39:00-05:00,29.9175354,-96.0270147,32.5,89.1,151.1,1.3,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:39:20-05:00,29.9176037,-96.0242126,30.7,87.6,144.7,0.7,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:39:40-05:00,29.9176699,-96.0214104,29.7,88.5,152.4,0.9,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:40:00-05:00,29.9177339,-96.0186079,29.2,88.5,150.4,1.3,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:40:20-05:00,29.9177986,-96.0158054,32.6,88.5,145.8,1.0,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:40:40-05:00,29.9178637,-96.0130029,33.0,88.1,152.5,0.7,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:41:00-05:00,29.9179383,-96.0102007,27.8,88.6,148.6,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:41:20-05:00,29.9179955,-96.0073980,34.5,88.6,151.3,0.9,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-11T08:41:40-05:00,29.9180531,-96.0045953,30.2,88.7,146.3,1.0,10,1
