device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:22:00-05:00,29.8882741,-96.0705097,16.1,88.7,149.3,1.1,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:22:20-05:00,29.8883141,-96.0690695,13.6,88.3,146.9,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:22:40-05:00,29.8883461,-96.0676293,13.3,88.3,149.9,1.3,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:23:00-05:00,29.8886072,-96.0664729,14.3,358.1,145.8,1.1,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:23:20-05:00,29.8898583,-96.0665164,15.1,358.1,148.0,1.1,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:23:40-05:00,29.8911006,-96.0665592,16.8,358.1,149.4,1.3,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:24:00-05:00,29.8923668,-96.0666190,15.2,358.1,146.5,1.4,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:24:20-05:00,29.8935956,-96.0666804,14.8,358.1,150.8,1.4,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:24:40-05:00,29.8948704,-96.0667070,18.3,358.1,150.0,0.8,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:25:00-05:00,29.8961067,-96.0667750,15.6,358.1,149.3,0.7,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:25:20-05:00,29.8973718,-96.0668027,16.1,358.1,147.9,0.9,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:25:40-05:00,29.8986198,-96.0668292,14.9,359.7,149.4,1.1,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:26:00-05:00,29.8989714,-96.0679316,15.6,307.6,155.3,1.2,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:26:20-05:00,29.9001639,-96.0680757,15.2,357.1,150.8,1.0,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:26:40-05:00,29.9014009,-96.0681555,16.4,357.1,148.8,1.2,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:27:00-05:00,29.9026436,-96.0681765,16.8,360.0,150.9,0.8,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:27:20-05:00,29.9039088,-96.0682056,14.7,360.0,152.5,1.4,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:27:40-05:00,29.9050528,-96.0680335,16.0,87.0,143.9,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:28:00-05:00,29.9050881,-96.0666194,16.7,88.3,149.6,1.2,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:28:20-05:00,29.9060037,-96.0661346,17.1,357.7,152.1,1.0,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:28:40-05:00,29.9072622,-96.0662019,15.9,356.8,146.7,1.0,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:29:00-05:00,29.9085216,-96.0662759,16.5,357.2,149.4,1.1,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:29:20-05:00,29.9097578,-96.0663462,16.5,357.2,148.9,0.9,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:29:40-05:00,29.9110337,-96.0663967,17.2,358.0,148.6,1.3,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:30:00-05:00,29.9122081,-96.0663717,34.6,87.3,144.5,1.2,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:30:20-05:00,29.9123051,-96.0632016,33.9,88.6,149.4,1.1,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:30:40-05:00,29.9123783,-96.0600467,34.8,89.4,151.8,0.9,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:31:00-05:00,29.9124062,-96.0569048,35.1,89.4,147.6,1.3,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:31:20-05:00,29.9131487,-96.0539030,33.6,50.0,149.4,0.9,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-03T08:31:40-05:00,29.9147745,-96.0513832,34.4,73.6,147.8,1.1,12,1
