device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:28:00-05:00,29.8882831,-96.0705145,14.0,88.7,159.2,1.4,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:28:20-05:00,29.8883298,-96.0690782,16.1,88.3,155.2,1.1,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:28:40-05:00,29.8883597,-96.0676329,15.2,88.3,156.9,1.0,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:29:00-05:00,29.8885860,-96.0664675,15.6,358.1,153.4,1.1,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:29:20-05:00,29.8898410,-96.0665187,16.7,358.1,156.3,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:29:40-05:00,29.8911202,-96.0665639,14.6,358.1,159.4,0.8,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:30:00-05:00,29.8923717,-96.0666146,19.3,358.1,154.9,0.8,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:30:20-05:00,29.8936155,-96.0666665,16.6,358.1,158.0,1.0,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:30:40-05:00,29.8948633,-96.0667207,13.3,358.1,157.0,1.1,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:31:00-05:00,29.8961202,-96.0667469,16.2,358.1,157.9,0.8,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:31:20-05:00,29.8973709,-96.0667926,16.1,358.1,155.3,1.1,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:31:40-05:00,29.8986278,-96.0668381,14.9,359.7,155.8,1.0,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:32:00-05:00,29.8989331,-96.0679496,16.0,307.6,152.3,0.8,10,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:32:20-05:00,29.9001594,-96.0680786,14.7,357.1,155.6,1.4,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:32:40-05:00,29.9013900,-96.0681529,13.9,357.1,157.6,0.8,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:33:00-05:00,29.9026745,-96.0682116,15.7,360.0,159.5,1.0,12,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:33:20-05:00,29.9039138,-96.0682170,15.8,360.0,158.2,1.2,9,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:33:40-05:00,29.9050338,-96.0680413,14.9,87.0,155.8,0.8,8,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:34:00-05:00,29.9050775,-96.0666357,15.0,88.3,155.0,1.1,11,1
GT-88214,HEC-FLD-114,Alvey,2026-08-07T08:34:20-05:00,29.9060257,-96.0661161,16.0,357.7,155.3,0.9,10,1
