device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
CTX-77003,KOS-07,Krenek,2026-08-08T09:15:00-05:00,30.0191241,-95.8449995,15.4,270.5,159.7,1.0,10,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:15:20-05:00,30.0190966,-95.8464527,14.4,279.0,160.3,1.1,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:15:40-05:00,30.0194649,-95.8478712,19.7,291.5,154.4,0.9,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:16:00-05:00,30.0202042,-95.8486822,16.0,0.6,158.9,1.1,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:16:20-05:00,30.0214247,-95.8485856,15.5,21.1,157.7,1.2,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:16:40-05:00,30.0229201,-95.8477648,27.1,23.1,160.9,0.9,10,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:17:00-05:00,30.0247738,-95.8468779,24.9,22.7,154.1,1.2,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:17:20-05:00,30.0266174,-95.8459958,22.2,22.7,160.2,1.0,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:17:40-05:00,30.0265159,-95.8434552,41.4,113.4,158.6,1.3,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:18:00-05:00,30.0252112,-95.8400194,41.0,113.4,157.7,1.2,12,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:18:20-05:00,30.0239422,-95.8365894,40.5,113.4,163.9,1.3,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:18:40-05:00,30.0227389,-95.8333455,31.5,114.0,160.5,1.0,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:19:00-05:00,30.0216016,-95.8304388,34.5,113.8,158.9,1.0,12,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:19:20-05:00,30.0205007,-95.8275479,33.7,113.8,160.0,0.7,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:19:40-05:00,30.0193775,-95.8246613,34.8,113.8,159.4,1.0,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:20:00-05:00,30.0182623,-95.8217573,34.7,114.0,158.5,0.9,10,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:20:20-05:00,30.0171702,-95.8188255,36.1,113.0,157.3,1.3,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:20:40-05:00,30.0160825,-95.8159210,33.2,114.1,158.2,1.4,12,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:21:00-05:00,30.0136344,-95.8152306,35.5,179.5,157.7,1.2,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:21:20-05:00,30.0107219,-95.8152640,37.7,181.6,156.2,1.4,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:21:40-05:00,30.0078466,-95.8152333,36.8,178.5,158.2,1.3,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:22:00-05:00,30.0049533,-95.8151690,34.9,179.9,158.0,1.0,10,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:22:20-05:00,30.0020353,-95.8151522,36.4,179.8,163.3,1.1,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:22:40-05:00,29.9991445,-95.8151308,36.9,179.8,159.1,0.9,8,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:23:00-05:00,29.9962274,-95.8151277,35.4,179.8,159.8,1.2,12,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:23:20-05:00,29.9955660,-95.8124442,32.6,89.4,163.1,1.1,11,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:23:40-05:00,29.9955160,-95.8093616,34.7,178.9,158.8,1.0,10,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:24:00-05:00,29.9927412,-95.8093046,35.1,178.9,157.1,1.3,12,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:24:20-05:00,29.9899919,-95.8092258,36.2,178.9,156.1,1.1,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:24:40-05:00,29.9872519,-95.8091662,34.4,178.9,159.9,1.2,9,1
CTX-77003,KOS-07,Krenek,2026-08-08T09:25:00-05:00,29.9844820,-95.8091189,33.5,178.9,156.2,0.8,9,1
