device_id,vehicle_id,driver_name,timestamp,latitude,longitude,speed_mph,heading_deg,altitude_ft,hdop,satellites,ignition
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:20:00-05:00,29.7899686,-95.8199906,23.0,270.0,158.3,1.3,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:20:20-05:00,29.7899664,-95.8223153,24.1,270.0,156.0,0.8,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:20:40-05:00,29.7900983,-95.8244627,33.7,0.3,152.5,1.3,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:21:00-05:00,29.7928605,-95.8244496,35.1,357.5,156.3,0.8,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:21:20-05:00,29.7955416,-95.8249773,34.3,359.6,157.8,0.8,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:21:40-05:00,29.7983161,-95.8249850,33.3,359.2,149.8,1.0,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:22:00-05:00,29.8010691,-95.8250193,35.9,359.9,154.0,0.9,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:22:20-05:00,29.8038188,-95.8250472,34.5,359.5,153.8,1.3,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:22:40-05:00,29.8065635,-95.8250609,35.8,359.9,149.9,1.3,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:23:00-05:00,29.8093237,-95.8250906,33.1,0.0,153.9,1.0,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:23:20-05:00,29.8120963,-95.8250835,33.1,359.8,155.2,1.1,9,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:23:40-05:00,29.8147668,-95.8247831,34.0,32.8,155.0,1.3,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:24:00-05:00,29.8167135,-95.8229041,35.6,89.4,156.3,1.0,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:24:20-05:00,29.8167464,-95.8197266,32.9,90.0,155.2,0.9,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:24:40-05:00,29.8167774,-95.8165713,35.0,89.7,155.0,0.9,10,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:25:00-05:00,29.8167965,-95.8133879,34.8,89.4,155.7,1.4,11,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:25:20-05:00,29.8168257,-95.8102317,36.1,89.4,155.1,1.2,8,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:25:40-05:00,29.8167631,-95.8070601,34.5,89.4,155.9,1.2,12,1
GT-88247,HEC-FLD-129,Ruiz,2026-08-08T07:26:00-05:00,29.8190643,-95.8065814,35.7,359.0,151.7,0.9,11,1
